"p"	"count"
"http://dbpedia.org/ontology/productionStartDate"	51
"http://dbpedia.org/property/closureDate"	51
"http://dbpedia.org/property/viceprincipals"	51
"http://dbpedia.org/property/fcumpired"	51
"http://dbpedia.org/property/lesser"	51
"http://dbpedia.org/property/vineyards"	51
"http://dbpedia.org/property/patronSaint"	51
"http://dbpedia.org/property/column1Title"	51
"http://dbpedia.org/property/literaryWorks"	51
"http://dbpedia.org/property/engineType"	51
"http://dbpedia.org/property/mark4size"	51
"http://dbpedia.org/property/expedition1Up"	51
"http://dbpedia.org/property/usnwrg"	51
"http://dbpedia.org/property/britamateur"	51
"http://dbpedia.org/property/vehicule"	51
"http://dbpedia.org/property/waterarea"	51
"http://dbpedia.org/property/mostTitles"	51
"http://dbpedia.org/property/finalsResult"	51
"http://dbpedia.org/property/tlaunches"	51
"http://dbpedia.org/property/ruProvincepoints"	51
"http://dbpedia.org/property/cpuspeed"	51
"http://dbpedia.org/ontology/rankingWins"	51
"http://dbpedia.org/property/recentism"	51
"http://dbpedia.org/property/uig"	51
"http://dbpedia.org/property/shieldLink"	51
"http://dbpedia.org/property/phonetic"	51
"http://dbpedia.org/property/ttFirstWin"	51
"http://dbpedia.org/property/licensorOther"	51
"http://dbpedia.org/property/homeWater"	51
"http://dbpedia.org/property/oel"	51
"http://dbpedia.org/property/lowerhouse"	51
"http://dbpedia.org/property/week313Color"	51
"http://dbpedia.org/property/sep"	51
"http://dbpedia.org/property/dischargeMaxNote"	51
"http://dbpedia.org/property/adoptiveparents"	51
"http://dbpedia.org/property/home17player"	51
"http://dbpedia.org/property/ac"	51
"http://dbpedia.org/property/rushpeak"	51
"http://dbpedia.org/property/upperhouse"	51
"http://dbpedia.org/property/secondRiderMoto2Country"	51
"http://dbpedia.org/property/winningcounties"	51
"http://dbpedia.org/property/away12pos"	50
"http://dbpedia.org/property/5v4b"	50
"http://dbpedia.org/property/frozenfourarena"	50
"http://dbpedia.org/property/countyGaa"	50
"http://dbpedia.org/property/goldw"	50
"http://dbpedia.org/property/npc"	50
"http://dbpedia.org/property/poleRiderSidecarBike"	50
"http://dbpedia.org/property/moto3LastPosition"	50
"http://dbpedia.org/property/promajors"	50
"http://dbpedia.org/property/citeCheck"	50
"http://dbpedia.org/property/stanleyCups"	50
"http://dbpedia.org/property/eng2Name"	50
"http://dbpedia.org/property/usCentralQualifier"	50
"http://dbpedia.org/property/week319Color"	50
"http://dbpedia.org/property/totalDisturbances"	50
"http://dbpedia.org/property/moto3LastSeason"	50
"http://dbpedia.org/property/literacyMen"	50
"http://dbpedia.org/property/bronzew"	50
"http://dbpedia.org/property/highAttendance"	50
"http://dbpedia.org/property/week321Color"	50
"http://dbpedia.org/property/week825Color"	50
"http://dbpedia.org/property/4v5b"	50
"http://dbpedia.org/property/british"	50
"http://dbpedia.org/property/rd4bSeed"	50
"http://dbpedia.org/property/week413Color"	50
"http://dbpedia.org/property/ferry"	50
"http://dbpedia.org/ontology/landingVehicle"	50
"http://dbpedia.org/property/racksystem"	50
"http://dbpedia.org/property/heutigerOrtsname"	50
"http://dbpedia.org/property/keypoints"	50
"http://dbpedia.org/property/latinAmericaQualifier"	50
"http://dbpedia.org/property/nextYear'sRound"	50
"http://dbpedia.org/property/umpire1Country"	50
"http://dbpedia.org/property/maxTakeoffWeightNote"	50
"http://dbpedia.org/property/hm22Stat"	50
"http://dbpedia.org/property/game11LocLink"	50
"http://dbpedia.org/property/team8Abbrev"	50
"http://dbpedia.org/property/silverw"	50
"http://www.wikidata.org/entity/P352"	50
"http://dbpedia.org/property/week713Color"	50
"http://dbpedia.org/property/team2Total"	50
"http://dbpedia.org/property/neverExceedSpeedKts"	50
"http://dbpedia.org/property/postStart"	50
"http://dbpedia.org/property/game5LocLink"	50
"http://dbpedia.org/property/game11RoadGame"	50
"http://dbpedia.org/property/designation4Date"	50
"http://www.wikidata.org/entity/P10"	50
"http://dbpedia.org/property/additionalname"	50
"http://dbpedia.org/property/cohorts"	50
"http://dbpedia.org/property/peak1a"	50
"http://dbpedia.org/property/postEnd"	50
"http://dbpedia.org/property/founding"	50
"http://dbpedia.org/ontology/numberOfParticipatingAthletes"	50
"http://dbpedia.org/property/week1121Color"	50
"http://dbpedia.org/property/populationDensityMetroSqMi"	50
"http://dbpedia.org/property/week812Color"	50
"http://dbpedia.org/property/falsework"	50
"http://dbpedia.org/property/motogpChampionships"	50
"http://dbpedia.org/property/team1Total"	50
"http://dbpedia.org/property/mottoLatin"	50
"http://dbpedia.org/property/auflage"	50
"http://dbpedia.org/property/r%C5%8Dmaji"	50
"http://dbpedia.org/property/totDeaths"	50
"http://dbpedia.org/property/artisticDirector"	50
"http://dbpedia.org/property/tl"	50
"http://dbpedia.org/property/award7n"	50
"http://dbpedia.org/property/week9date"	50
"http://dbpedia.org/ontology/aircraftInterceptor"	50
"http://dbpedia.org/property/hoovers"	50
"http://dbpedia.org/property/snrtype"	50
"http://dbpedia.org/property/midi"	50
"http://dbpedia.org/property/nextMatchupTeams"	50
"http://dbpedia.org/property/hospitals"	50
"http://dbpedia.org/property/wineRegion"	50
"http://dbpedia.org/property/mintWebsite"	50
"http://dbpedia.org/property/pencils"	50
"http://dbpedia.org/property/spanRange"	50
"http://dbpedia.org/property/week818Color"	50
"http://dbpedia.org/property/footballInCountry"	50
"http://dbpedia.org/property/countryLink"	50
"http://dbpedia.org/property/mapImageWidth"	50
"http://dbpedia.org/property/americanw"	50
"http://dbpedia.org/property/liftno"	50
"http://dbpedia.org/property/literacyWomen"	50
"http://dbpedia.org/property/mapImageName"	50
"http://dbpedia.org/property/gemeindeverwaltungsverband"	50
"http://dbpedia.org/property/lesserCaption"	50
"http://dbpedia.org/property/totDamage"	50
"http://dbpedia.org/property/home1no"	50
"http://dbpedia.org/property/exited"	50
"http://dbpedia.org/property/militaryBlank"	50
"http://dbpedia.org/property/inks"	50
"http://dbpedia.org/property/dateRepealed"	50
"http://dbpedia.org/property/candidate7Party"	50
"http://dbpedia.org/property/medalTemplatesExpand"	50
"http://dbpedia.org/property/greek"	50
"http://dbpedia.org/property/week512Color"	50
"http://dbpedia.org/property/msaName"	50
"http://dbpedia.org/property/xSampa"	50
"http://dbpedia.org/property/sourceConfluenceElevation"	50
"http://dbpedia.org/property/carPark"	49
"http://dbpedia.org/property/moto3Poles"	49
"http://dbpedia.org/property/umpfcdebutyr"	49
"http://dbpedia.org/property/moto3ActiveYears"	49
"http://dbpedia.org/property/moto3FastestLaps"	49
"http://dbpedia.org/property/week1322Color"	49
"http://dbpedia.org/property/week919Color"	49
"http://dbpedia.org/property/writerSurname"	49
"http://dbpedia.org/property/picCaption"	49
"http://dbpedia.org/property/orbit"	49
"http://dbpedia.org/property/week816Color"	49
"http://dbpedia.org/property/250LastPosition"	49
"http://dbpedia.org/property/umpire2Country"	49
"http://dbpedia.org/property/nextPageant"	49
"http://dbpedia.org/property/wakaName"	49
"http://dbpedia.org/property/weakStructDim"	49
"http://dbpedia.org/property/250LastSeason"	49
"http://dbpedia.org/property/moto3RaceWins"	49
"http://dbpedia.org/property/districtOfficeAddress"	49
"http://dbpedia.org/property/mensRanking"	49
"http://dbpedia.org/property/week1024Color"	49
"http://dbpedia.org/property/moto3Podiums"	49
"http://dbpedia.org/property/firstNatvar"	49
"http://dbpedia.org/property/paddetails"	49
"http://dbpedia.org/property/week310Color"	49
"http://dbpedia.org/property/festivals"	49
"http://dbpedia.org/property/home16no"	49
"http://dbpedia.org/property/moto3RaceStarts"	49
"http://dbpedia.org/property/moto3TotalPoints"	49
"http://dbpedia.org/property/game8LocLink"	49
"http://dbpedia.org/property/week219Color"	49
"http://dbpedia.org/property/week224Color"	49
"http://dbpedia.org/property/week714Color"	49
"http://dbpedia.org/property/primeMinister"	49
"http://dbpedia.org/property/designation2Criteria"	49
"http://dbpedia.org/property/legalDeposit"	49
"http://dbpedia.org/property/typeCode"	49
"http://dbpedia.org/property/awayranking"	49
"http://dbpedia.org/property/seriesRecord"	49
"http://dbpedia.org/property/velodrome"	49
"http://dbpedia.org/property/languagesSpoken"	49
"http://dbpedia.org/ontology/pastor"	49
"http://dbpedia.org/property/fromdate"	49
"http://dbpedia.org/property/week1124Color"	49
"http://dbpedia.org/property/acVoltage"	49
"http://dbpedia.org/property/multidisc"	49
"http://dbpedia.org/property/scharte"	49
"http://dbpedia.org/property/game15RoadGame"	49
"http://dbpedia.org/property/seats3Next"	49
"http://dbpedia.org/property/propellerDiameterMain"	49
"http://dbpedia.org/property/nextMatchupDate"	49
"http://dbpedia.org/property/week45Color"	49
"http://dbpedia.org/property/choreography"	49
"http://dbpedia.org/property/cbbaskhofYear"	49
"http://dbpedia.org/property/subsectio"	49
"http://dbpedia.org/property/worldRank"	49
"http://dbpedia.org/property/synagogue"	49
"http://dbpedia.org/property/king"	49
"http://dbpedia.org/property/firstDate"	49
"http://dbpedia.org/property/week712Color"	49
"http://dbpedia.org/property/firstMeetingResult"	49
"http://dbpedia.org/property/nla"	49
"http://dbpedia.org/property/transliteration"	49
"http://dbpedia.org/property/internationalPrefix"	49
"http://dbpedia.org/property/issn2label"	49
"http://dbpedia.org/property/minradius"	49
"http://dbpedia.org/property/releaseVersion"	49
"http://dbpedia.org/property/totalMeetings"	49
"http://dbpedia.org/property/turbinetemp"	49
"http://dbpedia.org/property/pack"	49
"http://dbpedia.org/property/heirType"	49
"http://dbpedia.org/property/netGenerationYear"	49
"http://dbpedia.org/property/pgc"	49
"http://dbpedia.org/property/col2Comment"	49
"http://dbpedia.org/property/gan"	49
"http://dbpedia.org/property/seats3Last"	49
"http://dbpedia.org/property/metropolis"	49
"http://dbpedia.org/property/lastMeetingDate"	48
"http://dbpedia.org/property/nfc3Div"	48
"http://dbpedia.org/property/countyColours"	48
"http://dbpedia.org/property/csiSerie"	48
"http://dbpedia.org/property/ridersChamp"	48
"http://dbpedia.org/property/otherLabels"	48
"http://dbpedia.org/property/week216Color"	48
"http://dbpedia.org/property/week28Color"	48
"http://dbpedia.org/property/week918Color"	48
"http://dbpedia.org/property/week925Color"	48
"http://dbpedia.org/ontology/AutomobileEngine/torqueOutput"	48
"http://dbpedia.org/property/firstMeetingDate"	48
"http://dbpedia.org/ontology/numberOfParticipatingNations"	48
"http://dbpedia.org/property/mostTournamentFinals"	48
"http://dbpedia.org/property/online"	48
"http://dbpedia.org/property/powerMore"	48
"http://dbpedia.org/property/lokbremse"	48
"http://dbpedia.org/property/nfc1Div"	48
"http://dbpedia.org/property/umpfclastyr"	48
"http://dbpedia.org/property/weakStructMaterial"	48
"http://dbpedia.org/property/afc1Div"	48
"http://dbpedia.org/property/causeIs"	48
"http://dbpedia.org/property/currentEvent"	48
"http://dbpedia.org/property/week811Color"	48
"http://dbpedia.org/property/afc2Div"	48
"http://dbpedia.org/property/h2Number"	48
"http://dbpedia.org/property/peak4a"	48
"http://dbpedia.org/property/timeline"	48
"http://dbpedia.org/property/femaleheight"	48
"http://dbpedia.org/property/routeType"	48
"http://dbpedia.org/property/iocnation"	48
"http://dbpedia.org/property/bench2C"	48
"http://dbpedia.org/property/week217Color"	48
"http://dbpedia.org/property/week625Color"	48
"http://dbpedia.org/property/akcfss"	48
"http://dbpedia.org/property/week715Color"	48
"http://dbpedia.org/property/week78Color"	48
"http://www.wikidata.org/entity/P609"	48
"http://dbpedia.org/property/yearcompleted"	48
"http://dbpedia.org/property/ferries"	48
"http://dbpedia.org/property/nfc2Div"	48
"http://dbpedia.org/property/week410Color"	48
"http://dbpedia.org/property/week711Color"	48
"http://dbpedia.org/property/week923Color"	48
"http://dbpedia.org/property/estimatedValue"	48
"http://www.wikidata.org/entity/P774"	48
"http://dbpedia.org/property/ifabbrev"	48
"http://dbpedia.org/property/afterName"	48
"http://dbpedia.org/property/pictureDescription"	48
"http://dbpedia.org/property/afc3Div"	48
"http://dbpedia.org/property/week225Color"	48
"http://dbpedia.org/property/h2Surface"	48
"http://dbpedia.org/property/error"	48
"http://dbpedia.org/ontology/pastMember"	48
"http://dbpedia.org/property/olympicBest"	48
"http://dbpedia.org/property/foundries"	48
"http://dbpedia.org/property/seats3End"	48
"http://dbpedia.org/property/periodUnit"	48
"http://dbpedia.org/property/week1225Color"	48
"http://xmlns.com/foaf/0.1/logo"	48
"http://dbpedia.org/property/competition2winner"	48
"http://dbpedia.org/property/highestCountry"	48
"http://dbpedia.org/property/introductionOs"	48
"http://dbpedia.org/property/area1Type"	48
"http://dbpedia.org/property/worldcatid"	48
"http://dbpedia.org/property/bladeType"	48
"http://dbpedia.org/property/armenian"	48
"http://dbpedia.org/property/trunkPrefix"	48
"http://dbpedia.org/property/away17player"	48
"http://dbpedia.org/property/user"	48
"http://dbpedia.org/property/suser"	48
"http://dbpedia.org/property/legislationCited"	48
"http://dbpedia.org/property/deployed"	48
"http://dbpedia.org/property/personages"	48
"http://dbpedia.org/property/ifed"	48
"http://dbpedia.org/property/terminals"	48
"http://dbpedia.org/property/2ndregionalCupBest"	48
"http://dbpedia.org/property/rarelyUsedBanknotes"	48
"http://dbpedia.org/property/latestTestVersion"	48
"http://dbpedia.org/property/alimentation"	48
"http://dbpedia.org/property/inOperation"	48
"http://dbpedia.org/property/survey"	48
"http://dbpedia.org/property/domesticPartner"	48
"http://dbpedia.org/property/companies"	48
"http://dbpedia.org/property/magic"	48
"http://dbpedia.org/property/muslim"	48
"http://dbpedia.org/property/almaMatter"	48
"http://dbpedia.org/property/numberInExistence"	48
"http://dbpedia.org/property/2ndregionalName"	48
"http://dbpedia.org/property/flavor"	48
"http://dbpedia.org/property/game15LocLink"	48
"http://dbpedia.org/property/printerWebsite"	48
"http://dbpedia.org/property/gp3dateR"	48
"http://dbpedia.org/property/northwestOther"	48
"http://dbpedia.org/property/tramileage"	48
"http://dbpedia.org/property/game8RoadGame"	48
"http://dbpedia.org/property/merops"	48
"http://dbpedia.org/property/casting"	48
"http://dbpedia.org/property/4a"	48
"http://dbpedia.org/property/read"	48
"http://dbpedia.org/property/ramtype"	48
"http://dbpedia.org/property/week69Color"	48
"http://dbpedia.org/property/wiktSearch"	47
"http://dbpedia.org/property/insetMapMarker"	47
"http://dbpedia.org/property/worstdefeat"	47
"http://dbpedia.org/property/week916Color"	47
"http://dbpedia.org/property/footnoteD"	47
"http://dbpedia.org/property/characterTitle"	47
"http://dbpedia.org/property/fowardEnzyme"	47
"http://dbpedia.org/property/chiefjudge"	47
"http://dbpedia.org/property/hRadialV"	47
"http://dbpedia.org/property/debianApproved"	47
"http://dbpedia.org/property/bestBritish"	47
"http://dbpedia.org/property/week920Color"	47
"http://dbpedia.org/property/2ndregionalCupApps"	47
"http://dbpedia.org/property/game5RoadGame"	47
"http://dbpedia.org/property/katakanaImage"	47
"http://dbpedia.org/property/katakanaManyogana"	47
"http://dbpedia.org/property/wr3Starter"	47
"http://dbpedia.org/property/yearestart"	47
"http://dbpedia.org/property/administeredBy"	47
"http://dbpedia.org/property/fsbSlowest"	47
"http://dbpedia.org/property/usamateur"	47
"http://dbpedia.org/property/lastMeetingResult"	47
"http://dbpedia.org/property/lineOwner"	47
"http://dbpedia.org/property/farEastQualifier"	47
"http://dbpedia.org/property/week10date"	47
"http://dbpedia.org/property/westchampion"	47
"http://dbpedia.org/property/alternativeTitle(s)_"	47
"http://dbpedia.org/property/pumpedStorage"	47
"http://dbpedia.org/property/asstSuperintendent"	47
"http://dbpedia.org/property/hiraganaImage"	47
"http://dbpedia.org/property/dateStarted"	47
"http://dbpedia.org/property/week612Color"	47
"http://dbpedia.org/property/week1020Color"	47
"http://dbpedia.org/property/week1022Color"	47
"http://dbpedia.org/property/imagetext"	47
"http://dbpedia.org/property/week924Color"	47
"http://dbpedia.org/property/week48Color"	47
"http://dbpedia.org/property/htmlName"	47
"http://dbpedia.org/property/deposition"	47
"http://dbpedia.org/property/home12pos"	47
"http://dbpedia.org/property/deputyminister1Name"	47
"http://dbpedia.org/property/otherInformation"	47
"http://dbpedia.org/property/week213Color"	47
"http://dbpedia.org/property/kmCoastline"	47
"http://dbpedia.org/property/week1224Color"	47
"http://dbpedia.org/property/hiraganaManyogana"	47
"http://dbpedia.org/property/1rpDate"	47
"http://dbpedia.org/property/sm"	47
"http://dbpedia.org/property/suffragan"	47
"http://dbpedia.org/property/systemType"	47
"http://dbpedia.org/property/rd1Score4b"	47
"http://dbpedia.org/property/contest"	47
"http://dbpedia.org/property/boat1type"	47
"http://dbpedia.org/property/cultCenter"	47
"http://dbpedia.org/property/subdean"	47
"http://dbpedia.org/property/plane2Tailnum"	47
"http://dbpedia.org/property/rights"	47
"http://dbpedia.org/property/natureOfRarity"	47
"http://dbpedia.org/property/transisbn"	47
"http://dbpedia.org/property/wbbkt"	47
"http://dbpedia.org/property/erhaltungszustand"	47
"http://dbpedia.org/property/agreedvote"	47
"http://dbpedia.org/ontology/formerHighschool"	47
"http://dbpedia.org/property/seats3Begin"	47
"http://dbpedia.org/property/mythology"	47
"http://dbpedia.org/property/blankTitle"	47
"http://dbpedia.org/property/introductionDate"	47
"http://dbpedia.org/property/oceanName"	47
"http://dbpedia.org/property/nameDay"	47
"http://dbpedia.org/property/cfldraftround"	47
"http://dbpedia.org/property/countryClaim"	47
"http://dbpedia.org/property/stage1si"	47
"http://dbpedia.org/ontology/numberOfPads"	47
"http://dbpedia.org/property/auxcraft"	47
"http://dbpedia.org/property/womensRanking"	47
"http://dbpedia.org/property/serviceYears"	47
"http://dbpedia.org/property/discoveredBy"	47
"http://dbpedia.org/property/parallel"	47
"http://dbpedia.org/property/firstInternational"	47
"http://dbpedia.org/property/adoptivemother"	47
"http://dbpedia.org/property/barony"	47
"http://dbpedia.org/property/home14pos"	47
"http://dbpedia.org/property/styleType"	47
"http://dbpedia.org/property/mrstage"	47
"http://dbpedia.org/property/rollingstock"	47
"http://dbpedia.org/property/yearOfBirth"	47
"http://dbpedia.org/property/child1agency"	47
"http://dbpedia.org/property/plantType"	47
"http://dbpedia.org/property/squads"	47
"http://dbpedia.org/property/suspects"	47
"http://dbpedia.org/property/bwg"	47
"http://dbpedia.org/property/nebtyhiero"	47
"http://dbpedia.org/property/week211Color"	47
"http://dbpedia.org/property/eastchampion"	47
"http://dbpedia.org/property/riders"	47
"http://dbpedia.org/property/rd2b"	47
"http://dbpedia.org/property/rrstage"	47
"http://dbpedia.org/property/week11date"	46
"http://dbpedia.org/property/altFrequency"	46
"http://dbpedia.org/property/era1Status"	46
"http://dbpedia.org/property/pf1Score"	46
"http://dbpedia.org/property/polyDate"	46
"http://dbpedia.org/property/draftPba"	46
"http://dbpedia.org/property/cfldraftpick"	46
"http://dbpedia.org/property/assref1nat"	46
"http://dbpedia.org/property/week1019Color"	46
"http://dbpedia.org/property/week49Color"	46
"http://dbpedia.org/property/bestImport"	46
"http://dbpedia.org/property/week57Color"	46
"http://dbpedia.org/property/week510Color"	46
"http://dbpedia.org/property/week922Color"	46
"http://dbpedia.org/property/dateFinished"	46
"http://dbpedia.org/property/fromyr"	46
"http://dbpedia.org/property/2v5b"	46
"http://dbpedia.org/property/week1122Color"	46
"http://dbpedia.org/property/wsaTier"	46
"http://dbpedia.org/property/label3Size"	46
"http://dbpedia.org/property/2000density"	46
"http://dbpedia.org/property/militarySerial"	46
"http://dbpedia.org/property/week1524Color"	46
"http://dbpedia.org/property/week46Color"	46
"http://dbpedia.org/property/gemName"	46
"http://dbpedia.org/property/affliationstitle"	46
"http://dbpedia.org/property/releasedBy"	46
"http://dbpedia.org/property/restrictedPlacesSections"	46
"http://dbpedia.org/property/week55Color"	46
"http://dbpedia.org/property/1v5b"	46
"http://dbpedia.org/property/ef1Score"	46
"http://dbpedia.org/property/week1223Color"	46
"http://dbpedia.org/property/week39Color"	46
"http://dbpedia.org/property/rd2Detail"	46
"http://dbpedia.org/property/twenty20sumpired"	46
"http://dbpedia.org/property/wsaPrizeMoney"	46
"http://dbpedia.org/property/ef2Score"	46
"http://dbpedia.org/property/gp3firstDriverR"	46
"http://dbpedia.org/property/currentWinStreak"	46
"http://dbpedia.org/property/amendedby"	46
"http://dbpedia.org/property/rev13score"	46
"http://dbpedia.org/property/rDeputyHeadLabel"	46
"http://dbpedia.org/property/week29Color"	46
"http://dbpedia.org/property/usproresult"	46
"http://dbpedia.org/property/galLon"	46
"http://dbpedia.org/property/cfldraftyear"	46
"http://dbpedia.org/property/pf2Score"	46
"http://dbpedia.org/property/brands"	46
"http://dbpedia.org/property/week58Color"	46
"http://dbpedia.org/property/largestWinMargin"	46
"http://dbpedia.org/property/world"	46
"http://dbpedia.org/property/week68Color"	46
"http://dbpedia.org/property/loa"	46
"http://dbpedia.org/property/keyStaff"	46
"http://dbpedia.org/property/climbRateMore"	46
"http://dbpedia.org/property/acceptedBy"	46
"http://dbpedia.org/property/structure2Res"	46
"http://dbpedia.org/property/sealevel"	46
"http://dbpedia.org/property/quantity"	46
"http://dbpedia.org/property/dateRenovated"	46
"http://dbpedia.org/property/numberOfMonuments"	46
"http://dbpedia.org/property/woo"	46
"http://dbpedia.org/property/inService"	46
"http://dbpedia.org/property/umptwenty20debutyr"	46
"http://dbpedia.org/property/week1219Color"	46
"http://dbpedia.org/property/2ndregionalCupFirst"	46
"http://dbpedia.org/property/plane2Passengers"	46
"http://dbpedia.org/property/mapCue"	46
"http://dbpedia.org/property/aircraftTanker"	46
"http://dbpedia.org/property/regionalLanguages"	46
"http://dbpedia.org/ontology/largestSettlement"	46
"http://dbpedia.org/property/%E2%80%A0_"	46
"http://dbpedia.org/property/departement"	46
"http://dbpedia.org/property/hillSize"	46
"http://dbpedia.org/property/week47Color"	46
"http://dbpedia.org/property/week88Color"	46
"http://dbpedia.org/property/formerRegierungsbezirk"	46
"http://dbpedia.org/property/mom"	46
"http://dbpedia.org/property/sectitle"	46
"http://dbpedia.org/property/week54Color"	46
"http://dbpedia.org/property/vitaIu"	46
"http://dbpedia.org/property/propDiaNote"	46
"http://dbpedia.org/property/week611Color"	46
"http://dbpedia.org/property/4blank"	46
"http://dbpedia.org/property/dialPlanType"	46
"http://dbpedia.org/ontology/heir"	46
"http://dbpedia.org/property/jlpgawins"	46
"http://dbpedia.org/property/meanOrbitRadius"	46
"http://dbpedia.org/property/majorstops"	46
"http://dbpedia.org/property/refreshments"	46
"http://dbpedia.org/property/lon4Min"	46
"http://dbpedia.org/property/literacyTotal"	46
"http://dbpedia.org/property/week815Color"	46
"http://dbpedia.org/property/galLat"	46
"http://dbpedia.org/property/gdprank"	46
"http://dbpedia.org/property/lat4Min"	46
"http://dbpedia.org/property/c2yc"	46
"http://dbpedia.org/property/natgov"	45
"http://dbpedia.org/property/hPatternH"	45
"http://dbpedia.org/property/rd1Score3b"	45
"http://dbpedia.org/property/week1014Color"	45
"http://dbpedia.org/property/domeHeightOuter"	45
"http://dbpedia.org/property/almamater"	45
"http://dbpedia.org/property/listNotes"	45
"http://dbpedia.org/property/rd2Score13Agg"	45
"http://dbpedia.org/property/rd2Score14Agg"	45
"http://dbpedia.org/property/week1114Color"	45
"http://dbpedia.org/property/sbDate"	45
"http://dbpedia.org/property/250ActiveYears"	45
"http://dbpedia.org/property/headerBackground"	45
"http://dbpedia.org/property/storeLocations"	45
"http://dbpedia.org/property/5v2b"	45
"http://dbpedia.org/property/totalcrew"	45
"http://dbpedia.org/property/week810Color"	45
"http://dbpedia.org/property/spin"	45
"http://dbpedia.org/property/bestActressFilm"	45
"http://dbpedia.org/property/higherseedSeries"	45
"http://dbpedia.org/property/lowerseedSeries"	45
"http://dbpedia.org/property/pbDate"	45
"http://dbpedia.org/property/successfulParty"	45
"http://dbpedia.org/property/week1021Color"	45
"http://dbpedia.org/property/mtveuropen"	45
"http://dbpedia.org/property/cc"	45
"http://dbpedia.org/property/pkl"	45
"http://dbpedia.org/property/chamber2Leader"	45
"http://dbpedia.org/property/nhlpick"	45
"http://dbpedia.org/property/5v3b"	45
"http://dbpedia.org/property/week1324Color"	45
"http://dbpedia.org/property/munFormation1RepresentativeBody"	45
"http://dbpedia.org/property/goldenhiero"	45
"http://dbpedia.org/property/bcsrank"	45
"http://dbpedia.org/property/week1323Color"	45
"http://dbpedia.org/property/week38Color"	45
"http://dbpedia.org/property/photoeditor"	45
"http://dbpedia.org/property/playoffRecord"	45
"http://dbpedia.org/property/coachfinalyear"	45
"http://dbpedia.org/property/rd2Score11Agg"	45
"http://dbpedia.org/property/rd2Score15Agg"	45
"http://dbpedia.org/property/hHelmet"	45
"http://dbpedia.org/property/week1016Color"	45
"http://dbpedia.org/property/event3Year"	45
"http://dbpedia.org/property/blpsources"	45
"http://dbpedia.org/property/rd2Score12Agg"	45
"http://dbpedia.org/property/4refnat"	45
"http://dbpedia.org/property/dischargeMinNote"	45
"http://dbpedia.org/property/coachfinalteam"	45
"http://dbpedia.org/property/electricCharge"	45
"http://dbpedia.org/property/placeAlias"	45
"http://dbpedia.org/property/laundrylists"	45
"http://dbpedia.org/property/previousLocations"	45
"http://dbpedia.org/property/propellerDiameterAlt"	45
"http://dbpedia.org/property/lon5Deg"	45
"http://dbpedia.org/property/wsj"	45
"http://dbpedia.org/property/earlierVersions"	45
"http://dbpedia.org/property/roomCount"	45
"http://dbpedia.org/property/parent(s)_"	45
"http://dbpedia.org/property/morse"	45
"http://dbpedia.org/property/koLatn"	45
"http://dbpedia.org/property/diameterInch"	45
"http://dbpedia.org/property/schedtyp"	45
"http://dbpedia.org/property/year8start"	45
"http://dbpedia.org/property/ruler"	45
"http://dbpedia.org/property/fecDate"	45
"http://dbpedia.org/property/crime"	45
"http://dbpedia.org/property/por"	45
"http://dbpedia.org/property/away16no"	45
"http://dbpedia.org/property/included"	45
"http://dbpedia.org/property/populationDensityUrbanSqMi"	45
"http://dbpedia.org/property/week79Color"	45
"http://dbpedia.org/property/lasttestfor"	45
"http://dbpedia.org/property/collections"	45
"http://dbpedia.org/property/fsbFastest"	45
"http://dbpedia.org/property/dateConst"	45
"http://dbpedia.org/property/h2LengthF"	45
"http://dbpedia.org/property/electedtitle"	45
"http://dbpedia.org/property/stage2si"	45
"http://dbpedia.org/property/fullroster"	45
"http://dbpedia.org/property/throne"	45
"http://dbpedia.org/property/lat5Deg"	45
"http://dbpedia.org/property/graduate"	45
"http://dbpedia.org/property/gp3firstDriverCountryR"	45
"http://dbpedia.org/property/homeranking"	45
"http://dbpedia.org/property/hangulstage"	45
"http://dbpedia.org/property/replacedby"	45
"http://dbpedia.org/property/ei"	45
"http://dbpedia.org/property/assembly%23_"	45
"http://dbpedia.org/property/competition3winner"	45
"http://dbpedia.org/property/week56Color"	45
"http://dbpedia.org/property/britw"	45
"http://dbpedia.org/property/caughtDate"	45
"http://dbpedia.org/property/deaneries"	45
"http://dbpedia.org/property/stadiumYears"	45
"http://dbpedia.org/property/away1no"	45
"http://dbpedia.org/property/nexttext"	45
"http://dbpedia.org/property/arrondissementnumber"	45
"http://dbpedia.org/property/sevens"	45
"http://dbpedia.org/property/postleitzahl"	45
"http://dbpedia.org/property/touchpad"	44
"http://dbpedia.org/property/c3yc"	44
"http://dbpedia.org/property/gp3secondDriverR"	44
"http://dbpedia.org/property/gp3thirdDriverR"	44
"http://dbpedia.org/property/week1116Color"	44
"http://dbpedia.org/property/week1119Color"	44
"http://dbpedia.org/property/country2AdminDivisions"	44
"http://dbpedia.org/property/2000densityus"	44
"http://dbpedia.org/property/rookieOfYear"	44
"http://dbpedia.org/property/era2Status"	44
"http://dbpedia.org/property/rd2Score16Agg"	44
"http://dbpedia.org/property/5v1b"	44
"http://dbpedia.org/property/civic"	44
"http://dbpedia.org/property/managed"	44
"http://dbpedia.org/property/week1319Color"	44
"http://dbpedia.org/property/week66Color"	44
"http://dbpedia.org/property/gfxclock"	44
"http://dbpedia.org/property/hmpage"	44
"http://dbpedia.org/property/playeroftheyear"	44
